11-2021.00,Critical Thinking,72
11-2021.00,Active Learning,72
11-2021.00,Learning Strategies,53
11-2021.00,Monitoring,69
11-2021.00,Social Perceptiveness,72
11-2021.00,Coordination,63
11-2021.00,Persuasion,69
11-2021.00,Negotiation,66
11-2021.00,Instructing,50
11-2021.00,Service Orientation,53
11-2021.00,Complex Problem Solving,66
11-2021.00,Operations Analysis,60
11-2021.00,Technology Design,19
11-2021.00,Equipment Selection,0
11-2021.00,Installation,0
11-2021.00,Programming,22
11-2021.00,Operation Monitoring,19
11-2021.00,Operation and Control,0
11-2021.00,Equipment Maintenance,0
11-2021.00,Troubleshooting,0
11-2021.00,Repairing,0
11-2021.00,Quality Control Analysis,22
11-2021.00,Judgment and Decision Making,69
11-2021.00,Systems Analysis,56
11-2021.00,Systems Evaluation,63
11-2021.00,Time Management,63
11-2021.00,Management of Financial Resources,47
11-2021.00,Management of Material Resources,41
11-2021.00,Management of Personnel Resources,60
11-2022.00,Reading Comprehension,72
11-2022.00,Active Listening,75
11-2022.00,Writing,66
11-2022.00,Speaking,75
11-2022.00,Mathematics,50
11-2022.00,Science,16
11-2022.00,Critical Thinking,72
11-2022.00,Active Learning,69
11-2022.00,Learning Strategies,56
11-2022.00,Monitoring,69
11-2022.00,Social Perceptiveness,72
11-2022.00,Coordination,72
11-2022.00,Persuasion,78
11-2022.00,Negotiation,72
11-2022.00,Instructing,66
11-2022.00,Service Orientation,72
11-2022.00,Complex Problem Solving,69
11-2022.00,Operations Analysis,41
11-2022.00,Technology Design,19
11-2022.00,Equipment Selection,0
11-2022.00,Installation,0
11-2022.00,Programming,16
11-2022.00,Operation Monitoring,19
11-2022.00,Operation and Control,19
11-2022.00,Equipment Maintenance,0
11-2022.00,Troubleshooting,0
11-2022.00,Repairing,0
11-2022.00,Quality Control Analysis,19
11-2022.00,Judgment and Decision Making,69
11-2022.00,Systems Analysis,66
11-2022.00,Systems Evaluation,66
11-2022.00,Time Management,63
11-2022.00,Management of Financial Resources,50
11-2022.00,Management of Material Resources,47
11-2022.00,Management of Personnel Resources,69
11-3012.00,Reading Comprehension,75
11-3012.00,Active Listening,75
11-3012.00,Writing,69
11-3012.00,Speaking,72
11-3012.00,Mathematics,31
11-3012.00,Science,0
11-3012.00,Critical Thinking,69
11-3012.00,Active Learning,53
11-3012.00,Learning Strategies,50
11-3012.00,Monitoring,60
11-3012.00,Social Perceptiveness,56
11-3012.00,Coordination,69
11-3012.00,Persuasion,50
11-3012.00,Negotiation,66
11-3012.00,Instructing,50
11-3012.00,Service Orientation,56
11-3012.00,Complex Problem Solving,56
11-3012.00,Operations Analysis,44
11-3012.00,Technology Design,13
11-3012.00,Equipment Selection,3
11-3012.00,Installation,0
11-3012.00,Programming,10
11-3012.00,Operation Monitoring,31
11-3012.00,Operation and Control,16
11-3012.00,Equipment Maintenance,0
11-3012.00,Troubleshooting,22
11-3012.00,Repairing,0
11-3012.00,Quality Control Analysis,31
11-3012.00,Judgment and Decision Making,56
11-3012.00,Systems Analysis,53
11-3012.00,Systems Evaluation,44
11-3012.00,Time Management,75
11-3012.00,Management of Financial Resources,47
11-3012.00,Management of Material Resources,47
11-3012.00,Management of Personnel Resources,60
11-3021.00,Reading Comprehension,75
11-3021.00,Active Listening,75
11-3021.00,Writing,69
11-3021.00,Speaking,72
11-3021.00,Mathematics,53
11-3021.00,Science,19
11-3021.00,Critical Thinking,78
11-3021.00,Active Learning,60
11-3021.00,Learning Strategies,56
11-3021.00,Monitoring,72
11-3021.00,Social Perceptiveness,66
11-3021.00,Coordination,69
11-3021.00,Persuasion,53
11-3021.00,Negotiation,50
11-3021.00,Instructing,53
11-3021.00,Service Orientation,47
11-3021.00,Complex Problem Solving,69
11-3021.00,Operations Analysis,53
11-3021.00,Technology Design,38
11-3021.00,Equipment Selection,22
11-3021.00,Installation,0
11-3021.00,Programming,44
11-3021.00,Operation Monitoring,47
11-3021.00,Operation and Control,25
11-3021.00,Equipment Maintenance,10
11-3021.00,Troubleshooting,38
11-3021.00,Repairing,13
11-3021.00,Quality Control Analysis,44
11-3021.00,Judgment and Decision Making,72
11-3021.00,Systems Analysis,66
11-3021.00,Systems Evaluation,66
11-3021.00,Time Management,60
11-3021.00,Management of Financial Resources,50
11-3021.00,Management of Material Resources,44
11-3021.00,Management of Personnel Resources,66
11-3031.00,Reading Comprehension,75
11-3031.00,Active Listening,75
11-3031.00,Writing,72
11-3031.00,Speaking,75
11-3031.00,Mathematics,56
11-3031.00,Science,10
11-3031.00,Critical Thinking,75
11-3031.00,Active Learning,69
11-3031.00,Learning Strategies,63
11-3031.00,Monitoring,75
11-3031.00,Social Perceptiveness,69
11-3031.00,Coordination,69
11-3031.00,Persuasion,66
11-3031.00,Negotiation,53
11-3031.00,Instructing,53
11-3031.00,Service Orientation,66
11-3031.00,Complex Problem Solving,69
11-3031.00,Operations Analysis,38
11-3031.00,Technology Design,13
11-3031.00,Equipment Selection,0
11-3031.00,Installation,0
11-3031.00,Programming,10
11-3031.00,Operation Monitoring,16
11-3031.00,Operation and Control,6
11-3031.00,Equipment Maintenance,0
11-3031.00,Troubleshooting,0
11-3031.00,Repairing,3
11-3031.00,Quality Control Analysis,10
11-3031.00,Judgment and Decision Making,72
11-3031.00,Systems Analysis,53
11-3031.00,Systems Evaluation,50
11-3031.00,Time Management,66
11-3031.00,Management of Financial Resources,50
11-3031.00,Management of Material Resources,25
11-3031.00,Management of Personnel Resources,69
11-3031.01,Reading Comprehension,78
11-3031.01,Active Listening,72
11-3031.01,Writing,66
11-3031.01,Speaking,75
11-3031.01,Mathematics,69
11-3031.01,Science,6
11-3031.01,Critical Thinking,78
11-3031.01,Active Learning,66
11-3031.01,Learning Strategies,50
11-3031.01,Monitoring,72
11-3031.01,Social Perceptiveness,53
11-3031.01,Coordination,60
11-3031.01,Persuasion,50
11-3031.01,Negotiation,53
11-3031.01,Instructing,47
11-3031.01,Service Orientation,44
11-3031.01,Complex Problem Solving,78
11-3031.01,Operations Analysis,41
11-3031.01,Technology Design,16
11-3031.01,Equipment Selection,0
11-3031.01,Installation,0
11-3031.01,Programming,16
11-3031.01,Operation Monitoring,22
11-3031.01,Operation and Control,3
11-3031.01,Equipment Maintenance,0
11-3031.01,Troubleshooting,0
11-3031.01,Repairing,0
11-3031.01,Quality Control Analysis,22
11-3031.01,Judgment and Decision Making,78
11-3031.01,Systems Analysis,56
11-3031.01,Systems Evaluation,66
11-3031.01,Time Management,60
11-3031.01,Management of Financial Resources,75
11-3031.01,Management of Material Resources,44
11-3031.01,Management of Personnel Resources,53
11-3031.03,Reading Comprehension,75
11-3031.03,Active Listening,75
11-3031.03,Writing,66
11-3031.03,Speaking,72
11-3031.03,Mathematics,60
11-3031.03,Science,0
11-3031.03,Critical Thinking,75
11-3031.03,Active Learning,69
11-3031.03,Learning Strategies,47
11-3031.03,Monitoring,63
11-3031.03,Social Perceptiveness,50
11-3031.03,Coordination,53
11-3031.03,Persuasion,53
11-3031.03,Negotiation,50
11-3031.03,Instructing,50
11-3031.03,Service Orientation,47
11-3031.03,Complex Problem Solving,69
11-3031.03,Operations Analysis,25
11-3031.03,Technology Design,22
11-3031.03,Equipment Selection,0
11-3031.03,Installation,0
11-3031.03,Programming,19
11-3031.03,Operation Monitoring,22
11-3031.03,Operation and Control,0
11-3031.03,Equipment Maintenance,0
11-3031.03,Troubleshooting,0
11-3031.03,Repairing,0
11-3031.03,Quality Control Analysis,13
11-3031.03,Judgment and Decision Making,72
11-3031.03,Systems Analysis,60
11-3031.03,Systems Evaluation,56
11-3031.03,Time Management,56
11-3031.03,Management of Financial Resources,44
11-3031.03,Management of Material Resources,31
11-3031.03,Management of Personnel Resources,47
11-3051.00,Reading Comprehension,69
11-3051.00,Active Listening,69
11-3051.00,Writing,53
11-3051.00,Speaking,75
11-3051.00,Mathematics,53
11-3051.00,Science,22
11-3051.00,Critical Thinking,75
11-3051.00,Active Learning,63
11-3051.00,Learning Strategies,63
11-3051.00,Monitoring,75
11-3051.00,Social Perceptiveness,56
11-3051.00,Coordination,72
11-3051.00,Persuasion,56
11-3051.00,Negotiation,53
11-3051.00,Instructing,56
11-3051.00,Service Orientation,47
11-3051.00,Complex Problem Solving,63
11-3051.00,Operations Analysis,44
11-3051.00,Technology Design,22
11-3051.00,Equipment Selection,25
11-3051.00,Installation,0
11-3051.00,Programming,19
11-3051.00,Operation Monitoring,47
11-3051.00,Operation and Control,35
11-3051.00,Equipment Maintenance,22
11-3051.00,Troubleshooting,31
11-3051.00,Repairing,22
11-3051.00,Quality Control Analysis,56
11-3051.00,Judgment and Decision Making,69
11-3051.00,Systems Analysis,63
11-3051.00,Systems Evaluation,53
11-3051.00,Time Management,72
11-3051.00,Management of Financial Resources,56
11-3051.00,Management of Material Resources,60
11-3051.00,Management of Personnel Resources,66
11-3051.01,Reading Comprehension,78
11-3051.01,Active Listening,72
11-3051.01,Writing,69
11-3051.01,Speaking,69
11-3051.01,Mathematics,53
11-3051.01,Science,35
11-3051.01,Critical Thinking,69
11-3051.01,Active Learning,63
11-3051.01,Learning Strategies,60
11-3051.01,Monitoring,72
11-3051.01,Social Perceptiveness,63
11-3051.01,Coordination,60
11-3051.01,Persuasion,56
11-3051.01,Negotiation,53
11-3051.01,Instructing,60
11-3051.01,Service Orientation,47
11-3051.01,Complex Problem Solving,69
11-3051.01,Operations Analysis,41
11-3051.01,Technology Design,25
11-3051.01,Equipment Selection,25
11-3051.01,Installation,3
11-3051.01,Programming,25
11-3051.01,Operation Monitoring,53
11-3051.01,Operation and Control,41
11-3051.01,Equipment Maintenance,35
11-3051.01,Troubleshooting,50
11-3051.01,Repairing,31
11-3051.01,Quality Control Analysis,75
11-3051.01,Judgment and Decision Making,75
11-3051.01,Systems Analysis,63
11-3051.01,Systems Evaluation,66
11-3051.01,Time Management,69
11-3051.01,Management of Financial Resources,47
11-3051.01,Management of Material Resources,41
11-3051.01,Management of Personnel Resources,53
11-3051.02,Reading Comprehension,72
11-3051.02,Active Listening,66
11-3051.02,Writing,66
11-3051.02,Speaking,72
11-3051.02,Mathematics,56
11-3051.02,Science,35
11-3051.02,Critical Thinking,75
11-3051.02,Active Learning,63
11-3051.02,Learning Strategies,56
11-3051.02,Monitoring,72
11-3051.02,Social Perceptiveness,63
11-3051.02,Coordination,69
11-3051.02,Persuasion,50
11-3051.02,Negotiation,50
11-3051.02,Instructing,56
11-3051.02,Service Orientation,47
11-3051.02,Complex Problem Solving,66
11-3051.02,Operations Analysis,25
11-3051.02,Technology Design,25
11-3051.02,Equipment Selection,31
11-3051.02,Installation,0
11-3051.02,Programming,22
11-3051.02,Operation Monitoring,56
11-3051.02,Operation and Control,47
11-3051.02,Equipment Maintenance,38
11-3051.02,Troubleshooting,47
11-3051.02,Repairing,44
11-3051.02,Quality Control Analysis,53
11-3051.02,Judgment and Decision Making,69
11-3051.02,Systems Analysis,56
11-3051.02,Systems Evaluation,56
11-3051.02,Time Management,66
11-3051.02,Management of Financial Resources,56
11-3051.02,Management of Material Resources,53
11-3051.02,Management of Personnel Resources,66
11-3051.03,Reading Comprehension,72
11-3051.03,Active Listening,69
11-3051.03,Writing,63
11-3051.03,Speaking,66
11-3051.03,Mathematics,50
11-3051.03,Science,50
11-3051.03,Critical Thinking,72
11-3051.03,Active Learning,56
11-3051.03,Learning Strategies,60
11-3051.03,Monitoring,69
11-3051.03,Social Perceptiveness,60
11-3051.03,Coordination,66
11-3051.03,Persuasion,53
11-3051.03,Negotiation,50
11-3051.03,Instructing,56
11-3051.03,Service Orientation,56
11-3051.03,Complex Problem Solving,60
11-3051.03,Operations Analysis,28
11-3051.03,Technology Design,22
11-3051.03,Equipment Selection,6
11-3051.03,Installation,0
11-3051.03,Programming,28
11-3051.03,Operation Monitoring,50
11-3051.03,Operation and Control,53
11-3051.03,Equipment Maintenance,13
11-3051.03,Troubleshooting,31
11-3051.03,Repairing,3
11-3051.03,Quality Control Analysis,41
11-3051.03,Judgment and Decision Making,63
11-3051.03,Systems Analysis,56
11-3051.03,Systems Evaluation,50
11-3051.03,Time Management,63
11-3051.03,Management of Financial Resources,50
11-3051.03,Management of Material Resources,44
11-3051.03,Management of Personnel Resources,72
11-3051.04,Reading Comprehension,72
11-3051.04,Active Listening,72
11-3051.04,Writing,53
11-3051.04,Speaking,75
11-3051.04,Mathematics,50
11-3051.04,Science,38
11-3051.04,Critical Thinking,75
11-3051.04,Active Learning,53
11-3051.04,Learning Strategies,50
11-3051.04,Monitoring,72
11-3051.04,Social Perceptiveness,56
11-3051.04,Coordination,69
11-3051.04,Persuasion,50
11-3051.04,Negotiation,47
11-3051.04,Instructing,56
11-3051.04,Service Orientation,44
11-3051.04,Complex Problem Solving,69
11-3051.04,Operations Analysis,28
11-3051.04,Technology Design,16
11-3051.04,Equipment Selection,28
11-3051.04,Installation,0
11-3051.04,Programming,16
11-3051.04,Operation Monitoring,60
11-3051.04,Operation and Control,50
11-3051.04,Equipment Maintenance,35
11-3051.04,Troubleshooting,50
11-3051.04,Repairing,31
11-3051.04,Quality Control Analysis,53
11-3051.04,Judgment and Decision Making,69
11-3051.04,Systems Analysis,53
11-3051.04,Systems Evaluation,53
11-3051.04,Time Management,66
11-3051.04,Management of Financial Resources,53
11-3051.04,Management of Material Resources,53
11-3051.04,Management of Personnel Resources,69
11-3051.06,Reading Comprehension,72
11-3051.06,Active Listening,78
11-3051.06,Writing,63
11-3051.06,Speaking,78
11-3051.06,Mathematics,56
11-3051.06,Science,56
11-3051.06,Critical Thinking,69
11-3051.06,Active Learning,66
11-3051.06,Learning Strategies,66
11-3051.06,Monitoring,72
11-3051.06,Social Perceptiveness,56
11-3051.06,Coordination,63
11-3051.06,Persuasion,60
11-3051.06,Negotiation,56
11-3051.06,Instructing,60
11-3051.06,Service Orientation,60
11-3051.06,Complex Problem Solving,66
11-3051.06,Operations Analysis,28
11-3051.06,Technology Design,22
11-3051.06,Equipment Selection,28
11-3051.06,Installation,6
11-3051.06,Programming,28
11-3051.06,Operation Monitoring,60
11-3051.06,Operation and Control,56
11-3051.06,Equipment Maintenance,44
11-3051.06,Troubleshooting,44
11-3051.06,Repairing,35
11-3051.06,Quality Control Analysis,56
11-3051.06,Judgment and Decision Making,72
11-3051.06,Systems Analysis,60
11-3051.06,Systems Evaluation,60
11-3051.06,Time Management,69
11-3051.06,Management of Financial Resources,50
11-3051.06,Management of Material Resources,50
11-3051.06,Management of Personnel Resources,69
11-3061.00,Reading Comprehension,69
11-3061.00,Active Listening,72
11-3061.00,Writing,69
11-3061.00,Speaking,72
11-3061.00,Mathematics,50
11-3061.00,Science,6
11-3061.00,Critical Thinking,72
11-3061.00,Active Learning,60
11-3061.00,Learning Strategies,53
11-3061.00,Monitoring,63
11-3061.00,Social Perceptiveness,75
11-3061.00,Coordination,66
11-3061.00,Persuasion,69
11-3061.00,Negotiation,69
11-3061.00,Instructing,56
11-3061.00,Service Orientation,63
11-3061.00,Complex Problem Solving,56
11-3061.00,Operations Analysis,44
11-3061.00,Technology Design,22
11-3061.00,Equipment Selection,0
11-3061.00,Installation,0
11-3061.00,Programming,22
11-3061.00,Operation Monitoring,25
11-3061.00,Operation and Control,0
11-3061.00,Equipment Maintenance,0
11-3061.00,Troubleshooting,16
11-3061.00,Repairing,0
11-3061.00,Quality Control Analysis,28
11-3061.00,Judgment and Decision Making,69
11-3061.00,Systems Analysis,56
11-3061.00,Systems Evaluation,53
11-3061.00,Time Management,69
11-3061.00,Management of Financial Resources,56
11-3061.00,Management of Material Resources,56
11-3061.00,Management of Personnel Resources,66
11-3071.00,Reading Comprehension,72
11-3071.00,Active Listening,71
11-3071.00,Writing,66
11-3071.00,Speaking,73
11-3071.00,Mathematics,52
11-3071.00,Science,11
11-3071.00,Critical Thinking,73
11-3071.00,Active Learning,57
11-3071.00,Learning Strategies,52
11-3071.00,Monitoring,72
11-3071.00,Social Perceptiveness,57
11-3071.00,Coordination,71
11-3071.00,Persuasion,61
11-3071.00,Negotiation,62
11-3071.00,Instructing,53
11-3071.00,Service Orientation,51
11-3071.00,Complex Problem Solving,68
11-3071.00,Operations Analysis,46
11-3071.00,Technology Design,16
11-3071.00,Equipment Selection,3
11-3071.00,Installation,0
11-3071.00,Programming,12
11-3071.00,Operation Monitoring,36
11-3071.00,Operation and Control,26
11-3071.00,Equipment Maintenance,0
11-3071.00,Troubleshooting,20
11-3071.00,Repairing,1
11-3071.00,Quality Control Analysis,32
11-3071.00,Judgment and Decision Making,64
11-3071.00,Systems Analysis,56
11-3071.00,Systems Evaluation,57
11-3071.00,Time Management,64
11-3071.00,Management of Financial Resources,51
11-3071.00,Management of Material Resources,50
11-3071.00,Management of Personnel Resources,65
11-3071.04,Reading Comprehension,75
11-3071.04,Active Listening,75
11-3071.04,Writing,72
11-3071.04,Speaking,75
11-3071.04,Mathematics,50
11-3071.04,Science,3
11-3071.04,Critical Thinking,72
11-3071.04,Active Learning,69
11-3071.04,Learning Strategies,50
11-3071.04,Monitoring,75
11-3071.04,Social Perceptiveness,69
11-3071.04,Coordination,75
11-3071.04,Persuasion,66
11-3071.04,Negotiation,69
11-3071.04,Instructing,53
11-3071.04,Service Orientation,53
11-3071.04,Complex Problem Solving,72
11-3071.04,Operations Analysis,38
11-3071.04,Technology Design,28
11-3071.04,Equipment Selection,0
11-3071.04,Installation,0
11-3071.04,Programming,16
11-3071.04,Operation Monitoring,31
11-3071.04,Operation and Control,0
11-3071.04,Equipment Maintenance,0
11-3071.04,Troubleshooting,16
11-3071.04,Repairing,0
11-3071.04,Quality Control Analysis,25
11-3071.04,Judgment and Decision Making,75
11-3071.04,Systems Analysis,69
11-3071.04,Systems Evaluation,72
11-3071.04,Time Management,75
11-3071.04,Management of Financial Resources,47
11-3071.04,Management of Material Resources,69
11-3071.04,Management of Personnel Resources,56
11-3111.00,Reading Comprehension,75
11-3111.00,Active Listening,75
11-3111.00,Writing,69
11-3111.00,Speaking,75
11-3111.00,Mathematics,47
11-3111.00,Science,3
11-3111.00,Critical Thinking,72
11-3111.00,Active Learning,69
11-3111.00,Learning Strategies,50
11-3111.00,Monitoring,63
11-3111.00,Social Perceptiveness,63
11-3111.00,Coordination,56
11-3111.00,Persuasion,56
11-3111.00,Negotiation,53
11-3111.00,Instructing,53
11-3111.00,Service Orientation,56
11-3111.00,Complex Problem Solving,60
11-3111.00,Operations Analysis,50
11-3111.00,Technology Design,16
11-3111.00,Equipment Selection,0
11-3111.00,Installation,0
11-3111.00,Programming,13
11-3111.00,Operation Monitoring,22
11-3111.00,Operation and Control,0
11-3111.00,Equipment Maintenance,0
11-3111.00,Troubleshooting,0
11-3111.00,Repairing,0
11-3111.00,Quality Control Analysis,16
11-3111.00,Judgment and Decision Making,72
11-3111.00,Systems Analysis,56
11-3111.00,Systems Evaluation,56
11-3111.00,Time Management,66
11-3111.00,Management of Financial Resources,53
11-3111.00,Management of Material Resources,25
11-3111.00,Management of Personnel Resources,66
11-3121.00,Reading Comprehension,75
11-3121.00,Active Listening,78
11-3121.00,Writing,72
11-3121.00,Speaking,78
11-3121.00,Mathematics,41
11-3121.00,Science,16
11-3121.00,Critical Thinking,69
11-3121.00,Active Learning,69
11-3121.00,Learning Strategies,56
11-3121.00,Monitoring,66
11-3121.00,Social Perceptiveness,72
11-3121.00,Coordination,72
11-3121.00,Persuasion,66
11-3121.00,Negotiation,72
11-3121.00,Instructing,60
11-3121.00,Service Orientation,60
11-3121.00,Complex Problem Solving,72
11-3121.00,Operations Analysis,31
11-3121.00,Technology Design,19
11-3121.00,Equipment Selection,0
11-3121.00,Installation,0
11-3121.00,Programming,19
11-3121.00,Operation Monitoring,19
11-3121.00,Operation and Control,6
11-3121.00,Equipment Maintenance,0
11-3121.00,Troubleshooting,0
11-3121.00,Repairing,0
11-3121.00,Quality Control Analysis,16
11-3121.00,Judgment and Decision Making,75
11-3121.00,Systems Analysis,66
11-3121.00,Systems Evaluation,69
11-3121.00,Time Management,66
11-3121.00,Management of Financial Resources,47
11-3121.00,Management of Material Resources,35
11-3121.00,Management of Personnel Resources,78
11-3131.00,Reading Comprehension,75
11-3131.00,Active Listening,75
11-3131.00,Writing,72
11-3131.00,Speaking,75
11-3131.00,Mathematics,50
11-3131.00,Science,22
11-3131.00,Critical Thinking,72
11-3131.00,Active Learning,72
11-3131.00,Learning Strategies,85
11-3131.00,Monitoring,72
11-3131.00,Social Perceptiveness,72
11-3131.00,Coordination,75
11-3131.00,Persuasion,69
11-3131.00,Negotiation,53
11-3131.00,Instructing,78
11-3131.00,Service Orientation,66
11-3131.00,Complex Problem Solving,66
11-3131.00,Operations Analysis,44
11-3131.00,Technology Design,19
11-3131.00,Equipment Selection,0
11-3131.00,Installation,0
11-3131.00,Programming,19
11-3131.00,Operation Monitoring,16
11-3131.00,Operation and Control,0
11-3131.00,Equipment Maintenance,0
11-3131.00,Troubleshooting,6
11-3131.00,Repairing,0
11-3131.00,Quality Control Analysis,35
11-3131.00,Judgment and Decision Making,72
11-3131.00,Systems Analysis,60
11-3131.00,Systems Evaluation,60
11-3131.00,Time Management,69
11-3131.00,Management of Financial Resources,66
11-3131.00,Management of Material Resources,50
11-3131.00,Management of Personnel Resources,66
11-9013.00,Reading Comprehension,62
11-9013.00,Active Listening,65
11-9013.00,Writing,54
11-9013.00,Speaking,72
11-9013.00,Mathematics,43
11-9013.00,Science,47
11-9013.00,Critical Thinking,72
11-9013.00,Active Learning,57
11-9013.00,Learning Strategies,51
11-9013.00,Monitoring,70
11-9013.00,Social Perceptiveness,58
11-9013.00,Coordination,63
11-9013.00,Persuasion,56
11-9013.00,Negotiation,56
11-9013.00,Instructing,55
11-9013.00,Service Orientation,47
11-9013.00,Complex Problem Solving,61
11-9013.00,Operations Analysis,34
11-9013.00,Technology Design,19
11-9013.00,Equipment Selection,30
11-9013.00,Installation,2
11-9013.00,Programming,16
11-9013.00,Operation Monitoring,53
11-9013.00,Operation and Control,47
11-9013.00,Equipment Maintenance,28
11-9013.00,Troubleshooting,35
11-9013.00,Repairing,27
11-9013.00,Quality Control Analysis,49
11-9013.00,Judgment and Decision Making,69
11-9013.00,Systems Analysis,52
11-9013.00,Systems Evaluation,54
11-9013.00,Time Management,66
11-9013.00,Management of Financial Resources,47
11-9013.00,Management of Material Resources,46
11-9013.00,Management of Personnel Resources,63
11-9021.00,Reading Comprehension,69
11-9021.00,Active Listening,72
11-9021.00,Writing,56
11-9021.00,Speaking,72
11-9021.00,Mathematics,56
11-9021.00,Science,22
11-9021.00,Critical Thinking,69
11-9021.00,Active Learning,66
11-9021.00,Learning Strategies,50
11-9021.00,Monitoring,72
11-9021.00,Social Perceptiveness,60
11-9021.00,Coordination,75
11-9021.00,Persuasion,50
11-9021.00,Negotiation,66
11-9021.00,Instructing,50
11-9021.00,Service Orientation,50
11-9021.00,Complex Problem Solving,69
11-9021.00,Operations Analysis,50
11-9021.00,Technology Design,16
11-9021.00,Equipment Selection,0
11-9021.00,Installation,0
11-9021.00,Programming,13
11-9021.00,Operation Monitoring,47
11-9021.00,Operation and Control,22
11-9021.00,Equipment Maintenance,0
